MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Bsmt Full Bath,Full Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Screen Porch,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
20,RL,75.0,9375,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,Missing,0.0,TA,Gd,CBlock,TA,TA,No,Rec,799.0,Unf,168.0,GasA,Ex,Y,SBrkr,1350,0,0.0,1,3,TA,6,Typ,1,Gd,Attchd,1954.0,RFn,504.0,TA,TA,Y,237,0,0,6,2006,WD ,Normal,146000
50,RL,62.0,6488,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,Missing,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,230.0,Unf,569.0,GasA,Ex,N,FuseA,799,351,0.0,1,3,TA,6,Mod,2,TA,BuiltIn,1942.0,Unf,215.0,TA,TA,Y,264,0,0,3,2006,WD ,Family,128000
20,RL,78.0,7800,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,Missing,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,Unf,293.0,GasA,Ex,Y,SBrkr,1112,896,1.0,3,3,Ex,8,Typ,0,Missing,Attchd,1948.0,Unf,230.0,TA,TA,Y,103,0,0,8,2006,WD ,Normal,225000
80,RL,68.0,19690,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,Missing,0.0,Gd,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,697.0,GasA,TA,Y,SBrkr,1575,626,0.0,2,4,Gd,8,Typ,1,Gd,Attchd,1966.0,Unf,432.0,Gd,Gd,Y,586,236,0,8,2006,WD ,Alloca,274970
70,RL,114.0,19950,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,Missing,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,672.0,GasA,Ex,Y,SBrkr,1337,672,0.0,2,4,TA,8,Typ,2,Gd,2Types,1928.0,Unf,795.0,TA,TA,P,0,42,180,12,2006,WD ,Normal,235000
75,RL,60.0,19800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,Missing,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,1411.0,GasA,Gd,Y,SBrkr,1836,1836,0.0,3,5,Gd,7,Typ,2,Gd,Detchd,1993.0,Unf,836.0,TA,TA,Y,684,80,0,12,2006,WD ,Normal,415000
80,RL,78.0,11679,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96.0,TA,TA,CBlock,TA,TA,Gd,ALQ,612.0,Rec,0.0,GasA,Ex,Y,SBrkr,1560,0,0.0,2,3,TA,6,Min2,1,Fa,Attchd,1962.0,Fin,528.0,TA,TA,Y,453,253,0,5,2006,WD ,Normal,182000
20,RL,80.0,12048,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,GasA,Gd,Y,SBrkr,1488,0,0.0,1,3,TA,7,Typ,1,Ex,Attchd,2002.0,RFn,569.0,TA,TA,Y,0,189,348,4,2006,WD ,Normal,135000
20,RL,70.0,10519,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,1057.0,GasA,Gd,Y,SBrkr,1057,0,0.0,1,3,Gd,6,Typ,0,Missing,Attchd,1955.0,Unf,288.0,TA,TA,Y,0,0,0,3,2006,WD ,Normal,137000
50,RL,75.0,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444.0,Unf,550.0,GasA,Gd,Y,SBrkr,1216,639,0.0,2,4,TA,7,Typ,0,Missing,Attchd,1954.0,Unf,325.0,TA,TA,Y,182,0,0,10,2006,WD ,Normal,136900
50,RL,75.0,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Missing,0.0,TA,TA,CBlock,TA,TA,No,LwQ,468.0,Unf,532.0,GasA,TA,Y,SBrkr,1068,541,0.0,1,5,TA,7,Typ,0,Missing,Attchd,1953.0,Unf,305.0,Fa,TA,Y,0,0,0,7,2006,WD ,Normal,149900
20,RL,57.0,6420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210.0,ALQ,219.0,GasA,Fa,Y,FuseA,1148,0,0.0,1,2,TA,6,Typ,0,Missing,Detchd,1952.0,Unf,308.0,TA,TA,Y,0,0,0,9,2006,WD ,Normal,123500
20,RL,77.0,8335,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,GasA,Gd,Y,SBrkr,1124,0,0.0,1,3,TA,5,Min2,1,Gd,Missing,1979.0,Missing,0.0,Missing,Missing,N,0,36,0,4,2006,WD ,Normal,93000
50,RL,50.0,7585,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,Missing,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,810.0,GasA,Fa,Y,FuseA,1002,454,1.0,1,4,TA,7,Typ,1,TA,Detchd,1954.0,Unf,280.0,TA,TA,P,0,0,0,8,2006,WD ,Normal,91500
20,RL,68.0,11200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258.0,Unf,40.0,GasA,TA,Y,SBrkr,1298,0,1.0,2,3,Gd,5,Typ,1,TA,Attchd,1985.0,Unf,403.0,TA,TA,Y,165,26,0,5,2006,WD ,Normal,180000
60,RL,88.0,12128,Pave,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,Gd,TA,CBlock,Gd,TA,No,ALQ,549.0,Unf,319.0,GasA,Ex,Y,SBrkr,1313,1246,0.0,2,4,Ex,9,Typ,1,TA,Attchd,1989.0,RFn,506.0,TA,TA,Y,0,245,168,11,2006,WD ,Abnorml,209000
60,RL,80.0,9554,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,380.0,Unf,397.0,GasA,Ex,Y,SBrkr,1065,846,0.0,2,3,Gd,8,Typ,1,TA,Attchd,1993.0,RFn,471.0,TA,TA,Y,182,81,0,9,2006,WD ,Normal,215000
90,RL,73.0,9069,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,Missing,0.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,261.0,GLQ,0.0,GasA,Gd,Y,SBrkr,1440,0,2.0,2,2,Gd,8,Typ,0,Missing,Attchd,1993.0,Unf,920.0,TA,TA,Y,288,0,0,4,2006,WD ,Normal,224500
60,RL,133.0,11003,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1308.0,GasA,Ex,Y,SBrkr,1308,568,0.0,2,3,Gd,7,Typ,0,Missing,BuiltIn,2005.0,RFn,848.0,TA,TA,Y,0,40,0,7,2006,New,Partial,229800
20,RL,64.0,7488,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,393.0,Unf,815.0,GasA,Ex,Y,SBrkr,1208,0,0.0,2,2,Gd,6,Typ,0,Missing,Attchd,2005.0,RFn,632.0,TA,TA,Y,105,58,0,2,2006,WD ,Abnorml,183600
20,RL,64.0,7406,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,684.0,Unf,515.0,GasA,Ex,Y,SBrkr,1220,0,1.0,2,2,Gd,6,Typ,0,Missing,Attchd,2006.0,RFn,632.0,TA,TA,Y,105,54,0,7,2006,New,Partial,194000
20,RL,64.0,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,1286.0,GasA,Ex,Y,SBrkr,1294,0,0.0,2,2,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,662.0,TA,TA,Y,168,55,0,7,2006,New,Partial,193879
20,RL,86.0,11210,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,1594.0,GasA,Ex,Y,SBrkr,1614,0,0.0,2,3,Gd,7,Typ,0,Missing,Attchd,2005.0,RFn,865.0,TA,TA,Y,144,59,0,7,2006,New,Partial,221500
20,RL,73.0,8990,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,1498.0,GasA,Ex,Y,SBrkr,1498,0,0.0,2,2,Gd,5,Typ,0,Missing,Attchd,2006.0,RFn,675.0,TA,TA,Y,351,33,0,4,2006,New,Partial,204900
60,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464.0,Unf,927.0,GasA,Ex,Y,SBrkr,1391,571,0.0,2,3,Gd,7,Typ,0,Missing,Attchd,2006.0,RFn,868.0,TA,TA,Y,0,90,0,8,2006,New,Partial,239799
20,RL,90.0,13377,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1576.0,Unf,260.0,GasA,Gd,Y,SBrkr,1846,0,1.0,2,3,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,495.0,TA,TA,Y,0,32,0,7,2006,New,Partial,233555
20,RL,78.0,11645,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,Unf,434.0,GasA,Ex,Y,SBrkr,1734,0,1.0,2,3,Gd,7,Typ,0,Missing,Attchd,2005.0,Fin,660.0,TA,TA,Y,160,24,0,1,2006,WD ,Normal,260000
20,RL,78.0,11645,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1122.0,Unf,448.0,GasA,Ex,Y,SBrkr,1590,0,1.0,2,2,Ex,6,Typ,0,Missing,Attchd,2005.0,Fin,754.0,TA,TA,Y,176,80,0,8,2006,New,Partial,294900
60,RL,91.0,10984,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,945.0,GasA,Ex,Y,SBrkr,945,864,0.0,2,3,Gd,8,Typ,0,Missing,Attchd,2005.0,RFn,638.0,TA,TA,Y,144,54,0,5,2006,New,Partial,209700
20,RL,78.0,9316,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,56.0,Unf,1558.0,GasA,Ex,Y,SBrkr,1614,0,0.0,2,3,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,576.0,TA,TA,Y,100,45,0,3,2006,WD ,Normal,225000
60,RL,78.0,9316,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,784.0,GasA,Ex,Y,SBrkr,784,812,0.0,2,3,Gd,6,Typ,0,Missing,Attchd,2005.0,RFn,610.0,TA,TA,Y,144,45,0,6,2006,WD ,Normal,181000
60,RL,80.0,10041,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Missing,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,789.0,Unf,119.0,GasA,Ex,Y,SBrkr,927,988,1.0,2,3,Gd,8,Typ,1,TA,Attchd,1992.0,Fin,506.0,TA,TA,Y,120,150,0,2,2006,WD ,Abnorml,220000
20,RL,68.0,36500,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812.0,Unf,812.0,GasA,Fa,Y,SBrkr,1582,0,0.0,2,4,TA,7,Typ,0,Missing,Attchd,1964.0,Unf,390.0,TA,TA,N,168,198,0,6,2006,WD ,Normal,190000
80,RL,68.0,21453,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Metal,Plywood,Plywood,Missing,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,938.0,Unf,0.0,GasA,Ex,Y,SBrkr,988,0,1.0,1,1,TA,4,Typ,2,TA,Attchd,1969.0,Unf,540.0,TA,TA,Y,0,130,0,10,2006,WD ,Normal,180000
20,RL,62.0,70761,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,Missing,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,878.0,GasA,TA,Y,SBrkr,1533,0,1.0,2,2,Gd,5,Typ,2,TA,Attchd,1975.0,Unf,576.0,TA,TA,Y,200,54,0,12,2006,WD ,Normal,280000
20,RL,80.0,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,Missing,0.0,TA,Fa,CBlock,Gd,Fa,No,LwQ,853.0,Unf,535.0,GasA,Gd,Y,SBrkr,1388,0,1.0,2,3,TA,6,Typ,1,Po,Attchd,1968.0,RFn,522.0,TA,TA,Y,0,58,0,7,2006,COD,Abnorml,158900
85,RL,57.0,8846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,298.0,Unf,572.0,GasA,Ex,Y,SBrkr,914,0,0.0,1,2,TA,5,Typ,0,Missing,Detchd,1998.0,Unf,576.0,TA,TA,Y,0,0,0,7,2006,WD ,Normal,148000
20,RL,95.0,13015,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,1100.0,GasA,Ex,Y,SBrkr,1100,0,0.0,1,3,TA,5,Typ,0,Missing,Attchd,1996.0,RFn,462.0,TA,TA,Y,0,0,0,6,2006,WD ,Normal,145000
60,RL,65.0,12438,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,781.0,GasA,Ex,Y,SBrkr,795,704,0.0,2,3,Gd,6,Typ,1,TA,Attchd,1995.0,RFn,473.0,TA,TA,Y,413,91,0,8,2006,WD ,Normal,187000
20,RL,68.0,8685,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,846.0,Unf,579.0,GasA,Ex,Y,SBrkr,1425,0,1.0,2,3,TA,5,Typ,0,Missing,Attchd,1998.0,RFn,591.0,TA,TA,Y,0,130,0,5,2006,WD ,Normal,193000
20,RL,43.0,13568,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,TA,TA,PConc,Gd,TA,No,ALQ,716.0,Unf,274.0,GasA,Ex,Y,SBrkr,990,0,0.0,1,3,TA,5,Typ,0,Missing,Attchd,1996.0,Unf,576.0,TA,TA,Y,224,0,0,7,2006,WD ,Normal,156000
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1400.0,Unf,125.0,GasA,Ex,Y,SBrkr,1525,0,1.0,2,3,Gd,6,Typ,0,Missing,Attchd,2000.0,RFn,541.0,TA,TA,Y,219,36,0,9,2006,WD ,Normal,235000
20,RL,79.0,9236,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200.0,Unf,279.0,GasA,Ex,Y,SBrkr,1494,0,1.0,2,3,Gd,6,Typ,0,Missing,Attchd,1997.0,RFn,576.0,TA,TA,Y,168,27,0,7,2006,WD ,Normal,217000
20,RL,78.0,10264,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,426.0,GasA,Ex,Y,SBrkr,1588,0,0.0,2,3,Gd,6,Typ,0,Missing,Attchd,1999.0,RFn,472.0,TA,TA,Y,158,29,0,8,2006,WD ,Normal,214000
60,RL,68.0,9272,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,342.0,GasA,Ex,Y,SBrkr,856,893,0.0,2,3,Gd,7,Typ,0,Missing,Attchd,1999.0,RFn,515.0,TA,TA,Y,140,85,0,6,2006,WD ,Normal,196000
60,RL,72.0,13426,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,Unf,57.0,GasA,Ex,Y,SBrkr,951,828,1.0,2,3,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,586.0,TA,TA,Y,208,107,0,9,2006,WD ,Normal,217000
60,RL,95.0,13450,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,216.0,GasA,Ex,Y,SBrkr,920,941,1.0,2,3,Gd,8,Typ,0,Missing,BuiltIn,2002.0,RFn,492.0,TA,TA,Y,146,91,0,6,2006,WD ,Normal,200000
60,RL,65.0,14006,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,Missing,Unf,0.0,Unf,936.0,GasA,Ex,Y,SBrkr,936,840,0.0,2,3,Gd,7,Typ,1,TA,Attchd,2002.0,RFn,474.0,TA,TA,Y,144,96,0,2,2006,WD ,Normal,192500
20,RL,118.0,13704,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1541.0,GasA,Ex,Y,SBrkr,1541,0,0.0,2,3,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,843.0,TA,TA,Y,468,81,0,1,2006,WD ,Normal,205000
80,RL,55.0,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,Missing,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,428.0,GasA,Gd,Y,SBrkr,954,0,0.0,1,3,TA,6,Typ,0,Missing,Detchd,1976.0,Unf,576.0,TA,TA,Y,0,0,0,7,2006,WD ,Normal,132500
60,RL,50.0,8340,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,166.0,GasA,TA,Y,SBrkr,686,702,0.0,1,3,TA,6,Typ,0,Missing,Attchd,1977.0,Unf,317.0,TA,TA,Y,406,36,0,12,2006,WD ,Normal,157500
80,RL,42.0,10385,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,TA,TA,CBlock,TA,Gd,Av,ALQ,595.0,LwQ,0.0,GasA,TA,Y,SBrkr,1282,0,0.0,2,3,TA,6,Typ,0,Missing,Detchd,1989.0,Unf,672.0,Fa,TA,Y,386,0,0,4,2006,WD ,Normal,174000
20,RL,69.0,9920,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,Missing,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523.0,Unf,448.0,GasA,TA,Y,SBrkr,971,0,0.0,1,3,TA,5,Typ,1,Po,Attchd,1969.0,Unf,300.0,TA,TA,Y,0,0,0,5,2006,WD ,Normal,128500
20,RL,120.0,9560,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,Missing,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360.0,Unf,504.0,GasA,Ex,Y,SBrkr,864,0,0.0,1,3,TA,5,Typ,0,Missing,Attchd,1972.0,RFn,288.0,TA,TA,Y,0,0,0,6,2006,WD ,Normal,128500
20,RL,70.0,9800,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,TA,TA,PConc,TA,TA,No,ALQ,894.0,Unf,0.0,GasA,TA,Y,SBrkr,894,0,1.0,1,3,TA,5,Typ,0,Missing,Attchd,1975.0,Unf,552.0,TA,TA,Y,256,0,0,7,2006,WD ,Abnorml,149900
20,RL,60.0,7200,Pave,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,TA,TA,CBlock,TA,TA,No,BLQ,437.0,Unf,427.0,GasA,Ex,Y,SBrkr,864,0,0.0,1,3,TA,5,Typ,0,Missing,Detchd,1977.0,Unf,297.0,TA,TA,Y,0,0,0,3,2006,WD ,Normal,119900
160,RH,68.0,3612,Pave,IR1,Lvl,AllPub,Inside,Gtl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338.0,Unf,292.0,GasA,Ex,Y,SBrkr,630,690,0.0,2,3,TA,5,Typ,0,Missing,Detchd,1993.0,Unf,484.0,TA,TA,Y,0,48,0,6,2006,WD ,Normal,137000
